Target ID,Iteration,EMP voltage [V],Glitch offset [ns],Glitch width [ns],xPos [mm],yPos [mm],zPos [mm],Peak Voltage Chip Shouter,Peak Voltage Probe,Peak Width,Area under pulse,Rawdata Filename
,0,200,20,80,70,142,12,168297.47,3258.3171,115,556868.94,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,70,142,12,174168.3,3385.5186,113,571497.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,70,142,12,171428.58,3307.2407,113,566218.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,70,142,12,167906.08,3248.5322,115,558180.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,70,142,12,174168.3,3385.5186,114,572113.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,70,142,12,171037.19,3297.456,114,561213.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,70,142,12,171428.58,3336.595,113,561237.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,70,142,12,173385.53,3356.1643,113,567700.6,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,70,142,12,169471.62,3268.1018,115,561756.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,70,142,12,174168.3,3385.5186,111,569951.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,71,142,12,174559.69,3160.4697,115,534104.7,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,71,142,12,172211.34,3111.546,112,527416.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,71,142,12,172602.73,3121.3308,115,533586.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,71,142,12,172994.12,3140.9001,114,536570.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,71,142,12,168688.84,3062.6223,113,520728.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,71,142,12,173776.9,3160.4697,113,530088.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,71,142,12,169080.23,3072.407,115,524319.94,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,71,142,12,174559.69,3170.2544,112,535474.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,71,142,12,169863.0,3072.407,116,525401.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,71,142,12,174951.08,3180.039,113,539006.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_71,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,72,142,12,174951.08,2925.636,113,495797.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,72,142,12,172602.73,2906.0667,112,492118.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,72,142,12,172994.12,2896.2817,114,496839.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,72,142,12,167514.67,2808.2192,116,485694.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,72,142,12,174559.69,2925.636,111,494853.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,72,142,12,171037.19,2876.7124,114,488253.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,72,142,12,168297.47,2808.2192,116,480919.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,72,142,12,174951.08,2935.4207,113,499569.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,72,142,12,171819.97,2866.9275,115,488111.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,72,142,12,168688.84,2837.5735,115,486624.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_72,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,73,142,12,168297.47,2534.2466,114,437177.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,73,142,12,168297.47,2544.0312,114,436947.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,73,142,12,173385.53,2622.309,114,447661.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,73,142,12,169863.0,2563.6008,114,443493.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,73,142,12,174559.69,2641.8787,113,450724.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,73,142,12,171819.97,2602.7397,114,445283.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,73,142,12,171037.19,2573.3855,114,443493.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,73,142,12,174168.3,2622.309,111,442054.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,73,142,12,169471.62,2563.6008,116,443502.94,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,73,142,12,172994.12,2612.5244,113,446511.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_73,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,74,142,12,168297.47,2250.4893,111,385914.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,74,142,12,174168.3,2318.9824,114,398077.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,74,142,12,171819.97,2289.6282,114,392348.3,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,74,142,12,170645.8,2260.274,115,389163.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,74,142,12,173385.53,2309.1978,114,395386.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,74,142,12,169080.23,2250.4893,114,388816.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,74,142,12,174559.69,2328.767,112,400988.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,74,142,12,172994.12,2299.4128,115,395278.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,74,142,12,168688.84,2250.4893,111,390875.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,74,142,12,174168.3,2309.1978,114,399158.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,75,142,12,174168.3,1992.1722,115,340976.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,75,142,12,171037.19,1953.0333,115,335050.88,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,75,142,12,173776.9,1988.2583,115,339616.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,75,142,12,172211.34,1976.5166,113,335313.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,75,142,12,168688.84,1921.7222,115,328076.3,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,75,142,12,167906.08,1913.8943,116,330816.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,75,142,12,168297.47,1929.5499,113,330438.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,75,142,12,173385.53,1980.4305,115,336841.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,75,142,12,168688.84,1933.4637,115,332346.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,75,142,12,174559.69,1996.086,114,339367.88,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,76,142,12,175342.47,1647.7495,113,280409.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,76,142,12,171428.58,1616.4384,112,277712.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,76,142,12,171428.58,1612.5244,115,277440.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,76,142,12,173385.53,1636.0078,114,280299.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,76,142,12,170254.39,1596.8689,115,274962.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,76,142,12,174951.08,1647.7495,115,281962.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,76,142,12,171819.97,1620.3523,115,279618.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,76,142,12,167906.08,1581.2133,115,276140.88,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,76,142,12,174168.3,1639.9218,116,281561.62,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,76,142,12,170645.8,1600.7828,114,275898.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,77,142,12,171037.19,1264.1879,116,220863.02,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,77,142,12,174168.3,1299.413,116,225483.36,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,77,142,12,170254.39,1260.2739,115,220581.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,77,142,12,174559.69,1291.5851,115,225086.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,77,142,12,170254.39,1260.2739,116,220731.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,77,142,12,174559.69,1291.5851,115,223225.05,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,77,142,12,173776.9,1291.5851,114,223821.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,77,142,12,170645.8,1275.9296,111,220164.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,77,142,12,168297.47,1252.4462,113,217843.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,77,142,12,174559.69,1295.499,113,224050.89,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,78,142,12,174559.69,966.7319,116,172512.73,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,78,142,12,172211.34,954.99023,114,169080.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,78,142,12,172211.34,951.0763,116,169017.61,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,78,142,12,172994.12,954.99023,115,169630.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,78,142,12,167906.08,931.50684,117,166602.73,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,78,142,12,173385.53,974.5597,111,171673.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,78,142,12,171428.58,947.1624,115,167485.33,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,78,142,12,171819.97,951.0763,115,169001.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,78,142,12,174168.3,970.6458,113,171677.11,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,78,142,12,170645.8,947.1624,113,166902.14,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,142,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,79,142,12,173776.9,651.6634,116,112147.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,142,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,79,142,12,169471.62,641.87866,114,109435.43,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,142,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,79,142,12,175342.47,667.319,112,112140.91,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,142,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,79,142,12,171819.97,649.7065,116,112025.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,142,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,79,142,12,167906.08,636.0078,117,109534.24,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,142,12_4.csv' mode='w' encoding='utf-8'>"
